	doc_id	sent_id	sent	subj	subj_begin	subj_end	subj_tag	rel	obj	obj_begin	obj_end	obj_tag
4218	12699269	3875	The Goldstreifiger -LRB- Buprestis splendens -RRB- is a species of beetle in the family Buprestidae .  It has a wide but scattered distribution from Western Europe to Russia ; it is now extinct in Germany , Austria and probably Ukraine ; it survives at three localities in Spain , two localities in Basilicata -LRB- Italy -RRB- , Russia , Poland , southwestern Romania , Bosnia and Herzegovina , Albania and possibly Greece .	Bosnia	371	377	LOCATION	P47, P150	Herzegovina	382	393	LOCATION
4219	1017698	3876	Korpilombolo is a locality situated in Pajala Municipality , Norrbotten County , Sweden with 529 inhabitants in 2010 .	Pajala Municipality	39	58	LOCATION	P47	Sweden	81	87	LOCATION
4220	34122302	3877	There is a river to the east of the mausoleum , which was called Wuling Harbor in ancient times . Sun Jian moved from Shouchun -LRB- now Fuyang in Zhejiang Province -RRB- to Qu'e -LRB- now Danyang -RRB- with his father Sun Zhong in the late Eastern Han Dynasty .	Fuyang	137	143	LOCATION	P150	Danyang	189	196	LOCATION
4221	44675477	3878	Zentralbibliothek Luzern -LRB- English : Lucerne Central and University Library -RRB- , the largest library of Central Switzerland , is a cantonal library for the general and academic public in Lucerne .	Lucerne Central and University Library	41	79	ORGANIZATION	P131	Central Switzerland	111	130	LOCATION
4222	44675477	3878	Zentralbibliothek Luzern -LRB- English : Lucerne Central and University Library -RRB- , the largest library of Central Switzerland , is a cantonal library for the general and academic public in Lucerne .	Central Switzerland	111	130	LOCATION	P150	Lucerne	194	201	LOCATION
4223	526721	3879	After this , the young duke continued to serve under his father and grandfather in the Condé army , and , on several occasions , distinguished himself by his bravery and ardour in the vanguard .  On the dissolution of that force after the peace of Lunéville -LRB- February 1801 -RRB- , he privately married Charlotte de Rohan , niece of the Cardinal de Rohan , and took up his residence at Ettenheim in Baden , near the Rhine .	Charlotte de Rohan	307	325	PERSON	P19	Ettenheim	390	399	LOCATION
4224	42210504	3880	Zharkhan -LRB- Russian : Жархан -RRB- is a rural locality -LRB- a selo -RRB- in Zharkhansky Rural Okrug of Olyokminsky District in the Sakha Republic , Russia , located 95 kilometers -LRB- 59 mi -RRB- from Olyokminsk , the administrative center of the district , and 5 kilometers -LRB- 3.1 mi -RRB- from Tokko , the administrative center of the rural okrug .	Sakha Republic	135	149	LOCATION	P47	Russia	152	158	LOCATION
4225	42210504	3880	Zharkhan -LRB- Russian : Жархан -RRB- is a rural locality -LRB- a selo -RRB- in Zharkhansky Rural Okrug of Olyokminsky District in the Sakha Republic , Russia , located 95 kilometers -LRB- 59 mi -RRB- from Olyokminsk , the administrative center of the district , and 5 kilometers -LRB- 3.1 mi -RRB- from Tokko , the administrative center of the rural okrug .	Olyokminsk	206	216	LOCATION	P1376	Tokko	304	309	LOCATION
4226	46659553	3881	Michael Pinsky studied in England at Manchester Polytechnic , the University of Brighton and at the Royal College of Art in London .	Michael Pinsky	0	14	PERSON	P69	England	26	33	LOCATION
4227	8100420	3882	Roscoe Carlyle Buley -LRB- July 8 , 1893 in Georgetown , Floyd County , Indiana - April 25 , 1968 in Indianapolis , Indiana -RRB- was an American historian and educator .	Floyd County	57	69	LOCATION	P47	Indiana	72	79	LOCATION
4228	8100420	3882	Roscoe Carlyle Buley -LRB- July 8 , 1893 in Georgetown , Floyd County , Indiana - April 25 , 1968 in Indianapolis , Indiana -RRB- was an American historian and educator .	Floyd County	57	69	LOCATION	P47	Indiana	116	123	LOCATION
4229	11194251	3883	The gas is used to substitute diesel and fuel oil for the electricity production in the state of Amazonas , and the pipeline supplies cities of Coari , Codajás , Anori , Anamã , Caapiranga , Manacapuru , Iranduba , and Manaus .	Amazonas	97	105	LOCATION	P47, P150	Coari	144	149	LOCATION
4230	416339	3884	Artist Brian Tucker created an exhibition about Shaver 's life and work in 1989 at California Institute of the Arts , and presented Shaver 's work again in later years at the Santa Monica Museum of Art and the Guggenheim Gallery of Chapman University in Orange County , California .	Brian Tucker	7	19	PERSON	P69	California Institute of the Arts	83	115	ORGANIZATION
4231	416339	3884	Artist Brian Tucker created an exhibition about Shaver 's life and work in 1989 at California Institute of the Arts , and presented Shaver 's work again in later years at the Santa Monica Museum of Art and the Guggenheim Gallery of Chapman University in Orange County , California .	Orange County	254	267	LOCATION	P47	California	270	280	LOCATION
4232	5514358	3885	Atsushi Kato -LRB- 加藤 充志 , Katō Atsushi ?  , born August 14 , 1974 in Tokyo , Japan -RRB- is a professional Go player .	Atsushi Kato	0	12	PERSON	P19	Tokyo	70	75	LOCATION
4233	4469893	3886	Beaumont once served as the magnet middle school for the Osceola County region .  Other students , many under protest , were relegated to Denn John Middle School , located on the outskirts of Kissimmee , FL , while Beaumont celebrated its proximity to the seat of Osceola County government and center of its commerce at Lat : 28.29528 Lon : -81.41056 .	Osceola County	57	71	LOCATION	P47	Kissimmee	192	201	LOCATION
4234	3071068	3887	McCalden died , at the age of 39 in El Segundo , California on 15 October 1990 , from complications due to viral pneumonia caused by AIDS .	El Segundo	36	46	LOCATION	P47	California	49	59	LOCATION
4235	19595664	3888	-LRB- Before this epoch , there was a time , 300,000 years after the big bang , during which starlight would not have been visible . -RRB- Ilya Prigogine 's reprise is '' Time precedes existence '' .  He contrasts the views of Newton , Einstein and quantum physics which offer a symmetric view of time -LRB- as discussed above -RRB- with his own views , which point out that statistical and thermodynamic physics can explain irreversible phenomena as well as the arrow of time and the Big Bang .	Ilya Prigogine	139	153	PERSON	P27	Newton	227	233	LOCATION
4236	1038529	3889	They would often contain components that were not available at the local electronics parts store . Dan Meyer saw the business opportunity in providing circuit boards and parts for the Popular Electronics projects .  In January 1964 he left Southwest Research Institute to start an electronics kit company .	Dan Meyer	99	108	PERSON	P54	Southwest Research Institute	240	268	ORGANIZATION
4237	32655547	3890	Sovetsky District -LRB- Russian : Сове́тский райо́н -RRB- is an administrative and municipal district -LRB- raion -RRB- , one of the thirty-nine in Kirov Oblast , Russia .	Kirov Oblast	148	160	LOCATION	P47	Russia	163	169	LOCATION
4238	39220924	3891	Neale Woods is a nature preserve nearly 600 acres in size in North Omaha , Nebraska .	North Omaha	61	72	LOCATION	P131	Nebraska	75	83	LOCATION
4239	18443788	3892	Sakahogi Station -LRB- 坂祝駅 , Sakahogi-eki ? -RRB-  is a railway station in Sakahogi , Kamo District , Gifu Prefecture , Japan .	Kamo District	86	99	LOCATION	P150	Gifu Prefecture	102	117	LOCATION
4240	18443788	3892	Sakahogi Station -LRB- 坂祝駅 , Sakahogi-eki ? -RRB-  is a railway station in Sakahogi , Kamo District , Gifu Prefecture , Japan .	Gifu Prefecture	102	117	LOCATION	P47	Japan	120	125	LOCATION
4241	3143252	3893	She won in another landslide in 1984 , defeating Charlie Davis 72.3 % to 25.9 % .  In 1986 , Fiedler did not run for re-election to the House of Representatives , opting instead to make what proved to be an unsuccessful bid for the Republican nomination to challenge three-term Democratic incumbent Alan Cranston for his United States  Senate seat .	Alan Cranston	299	312	PERSON	P69	Senate	336	342	ORGANIZATION
4242	364144	3894	In 1818 Dugald Campbell , of North Knapdale , Scotland emigrated to Canada and settled in Aldborough , Elgin County , Ontario .	Elgin County	103	115	LOCATION	P150	Ontario	118	125	LOCATION
4243	4030297	3895	The club made an enquiry into the return of former player Jimmy Dunne , who found himself out of favour at Arsenal after he had been sold , but this came to nothing due to a cartilage injury .	Jimmy Dunne	58	69	PERSON	P54	Arsenal	107	114	ORGANIZATION
4244	3510045	3896	This name is thought to be derived from the name of a North African tribe , the Afri .  Other minor wind deities included : The Anemoi are occasionally referenced in popular culture .  Notably , they make appearances in Percy Jackson & the Olympians and The Heroes of Olympus , two fantasy series by Rick Riordan .	Percy Jackson	220	233	PERSON	P54	Olympus	268	275	ORGANIZATION
4245	3655190	3897	As per Denjong Nye-Yig -LRB- The Pilgrim 's Guide to The Hidden Land of Sikkim , by Jigme Pawo , reincarnation of Gyalwa Lhatsun Chenpo -RRB- and Nay-Sol texts , Gurudongmar Lake , located at an altitude of about 17,000 feet within the Lachen Dzomsa area in North District , Sikkim , is one of the 108 `` Tso-Chen '' or major holy lakes of Denjong -LRB- Sikkim -RRB- which are believed to be abodes of local guardian deities .	North District	258	272	LOCATION	P47	Sikkim	275	281	LOCATION
4246	3655190	3897	As per Denjong Nye-Yig -LRB- The Pilgrim 's Guide to The Hidden Land of Sikkim , by Jigme Pawo , reincarnation of Gyalwa Lhatsun Chenpo -RRB- and Nay-Sol texts , Gurudongmar Lake , located at an altitude of about 17,000 feet within the Lachen Dzomsa area in North District , Sikkim , is one of the 108 `` Tso-Chen '' or major holy lakes of Denjong -LRB- Sikkim -RRB- which are believed to be abodes of local guardian deities .	North District	258	272	LOCATION	P47	Sikkim	354	360	LOCATION
4247	34819069	3898	Before the 2007 season , the Braves traded Romak with Adam LaRoche to the Pittsburgh  Pirates for Mike Gonzalez and Brent Lillibridge .	Adam LaRoche	54	66	PERSON	P54	Pirates	86	93	ORGANIZATION
4248	7509318	3899	In 1935 the vast majority of the South Shore division was abandoned and sold for scrap .  The portion between Annapolis Junction and Odenton was purchased and operated by the B&O to serve Fort Meade until , sometime before 1981 , it too was removed .	Annapolis Junction	110	128	LOCATION	P131	Odenton	133	140	LOCATION
4249	2880916	3900	This is best illustrated with an example of the Hubei Province , where students ' exam scores have been higher than other provinces for a long time .  A score for a Hubei student to just reach the admission cut-off line for a key university may be enough for a student from another province to be admitted by a much better university , and even enough for a Beijing student to be admitted by top universities like Tsinghua University and Peking University .	Hubei	165	170	LOCATION	P47	Beijing	358	365	LOCATION
4250	4858432	3901	The ` lab school ' continued to educate elementary kids through 1992 .  Superintendent : Danny Tanoos Principal : Mrs. Tammy Rowshandel Assistant Principals : Mr. Stephen Joseph & Mrs. Trina McDonald Deans : Mrs. Cathy Flowers , Mr. Tim Herrin , Mr. Brian Payne Athletic Director : Mr. Brian Mancuso Assistant Athletic Director : Mr. Shane Abrell and Mr. Dave Heath The most notable of THS alumni are Dr. Jill Bolte Taylor , a neuroanatomist and author of the best-selling book My Stroke of Insight : A Brain Scientist 's Personal Journey , and the Baltimore Ravens ' Offensive Coordinator , Cam Cameron .	Jill Bolte Taylor	405	422	PERSON	P69	Baltimore Ravens	549	565	ORGANIZATION
4251	6825057	3902	Candelo borders the following municipalities : Benna , Biella , Cossato , Gaglianico , Valdengo , Verrone , Vigliano Biellese .	Gaglianico	74	84	LOCATION	P47	Valdengo	87	95	LOCATION
4252	838275	3903	In January 2005 , Governor Jeb Bush , the President 's brother and Florida chairman for his 2004 campaign , sent a letter to SBVT member and former POW Bud Day , thanking him for his `` personal support of my brother in his re-election . ''	Jeb Bush	27	35	PERSON	P69	Florida	67	74	LOCATION
4253	37618815	3904	The Gardagolf Country Club is an Italian golf course located in Soiano del Lago , but the playing field also occupies with the municipalities of Polpenazze del Garda and Manerba del Garda ; close to the Lake Garda in the Province of Brescia .	Polpenazze del Garda	145	165	LOCATION	P47	Lake Garda	203	213	LOCATION
4254	37618815	3904	The Gardagolf Country Club is an Italian golf course located in Soiano del Lago , but the playing field also occupies with the municipalities of Polpenazze del Garda and Manerba del Garda ; close to the Lake Garda in the Province of Brescia .	Manerba del Garda	170	187	LOCATION	P47	Lake Garda	203	213	LOCATION
4255	11524701	3905	The new Steinway Hall opened on January 11 , 1925 , across the street from the Carnegie Hall at 109 -- 113 West 57th Street , between Sixth Avenue and Seventh Avenue in New York City -LRB- 40 ° 45 ′ 53 ″ N 73 ° 58 ′ 40 ″ W / 40.7647 ° N 73.9778 ° W / 40.7647 ; -73.9778 -LRB- Steinway Hall 57th Street -RRB- -RRB- .	Seventh Avenue	151	165	LOCATION	P131	New York City	169	182	LOCATION
4256	2372845	3906	Its first international service was flown from Yangon to Bangkok on 15 May 2007 , and the second to Singapore from 7 September 2007 .	Yangon	47	53	LOCATION	P1376	Bangkok	57	64	LOCATION
